Epoch,Loss
131,11.630455017089844
132,11.519047737121582
133,11.411290168762207
134,11.307428359985352
135,11.208518028259277
136,11.113065719604492
137,11.021130561828613
138,10.933940887451172
139,10.84716796875
140,10.764982223510742
141,10.685080528259277
142,10.607722282409668
143,10.532124519348145
144,10.46017837524414
145,10.388544082641602
146,10.320212364196777
147,10.252857208251953
148,10.187750816345215
149,10.124585151672363
150,10.061643600463867
151,10.001155853271484
152,9.940632820129395
153,9.882464408874512
154,9.824179649353027
155,9.769464492797852
156,9.714143753051758
157,9.660374641418457
158,9.607131958007812
159,9.556100845336914
160,9.50497817993164
161,9.4552001953125
162,9.405882835388184
163,9.35849666595459
164,9.310151100158691
165,9.263561248779297
166,9.21794605255127
167,9.172904968261719
168,9.128551483154297
169,9.085525512695312
170,9.042147636413574
171,8.999459266662598
172,8.957174301147461
173,8.914923667907715
174,8.875085830688477
175,8.833909034729004
176,8.79304313659668
177,8.75283145904541
178,8.713248252868652
179,8.67421817779541
180,8.634272575378418
181,8.596268653869629
182,8.556905746459961
183,8.51915168762207
184,8.480484962463379
185,8.443168640136719
186,8.40561580657959
187,8.36901569366455
188,8.331706047058105
189,8.29554557800293
190,8.259443283081055
191,8.223398208618164
192,8.187357902526855
193,8.151562690734863
194,8.115930557250977
195,8.080511093139648
196,8.046294212341309
197,8.011198997497559
198,7.976815223693848
199,7.941343784332275
200,7.9078874588012695
201,7.8725175857543945
202,7.839322566986084
203,7.805357933044434
204,7.771960735321045
205,7.739398956298828
206,7.7051310539245605
207,7.672272205352783
208,7.6391425132751465
209,7.6056952476501465
210,7.573973178863525
211,7.5413665771484375
212,7.509212017059326
213,7.477083206176758
214,7.444692611694336
215,7.412898063659668
216,7.380610942840576
217,7.349781036376953
218,7.3173627853393555
219,7.286598205566406
220,7.2555317878723145
221,7.2240071296691895
222,7.193591594696045
223,7.162657260894775
224,7.131525993347168
225,7.101210117340088
226,7.070542812347412
227,7.040266036987305
228,7.009666919708252
229,6.9793806076049805
230,6.949865341186523
231,6.919784069061279
232,6.890395164489746
233,6.859751224517822
234,6.830779552459717
235,6.800482749938965
236,6.771512985229492
237,6.742196083068848
238,6.712823867797852
239,6.683557510375977
240,6.654508113861084
241,6.62562370300293
242,6.596873760223389
243,6.568604469299316
244,6.540346622467041
245,6.51240348815918
246,6.483599662780762
247,6.455770969390869
248,6.427921772003174
249,6.399352550506592
250,6.372280120849609
251,6.345043659210205
252,6.31751823425293
253,6.289834499359131
254,6.262420654296875
255,6.235431671142578
256,6.208340167999268
257,6.181345462799072
258,6.154634475708008
259,6.127416133880615
260,6.1009626388549805
261,6.074770450592041
262,6.048696517944336
263,6.022395610809326
264,5.996074199676514
265,5.970129013061523
266,5.944040775299072
267,5.917807102203369
268,5.892214298248291
269,5.866827964782715
270,5.841419219970703
271,5.8162126541137695
272,5.791016101837158
273,5.765900135040283
274,5.740291595458984
275,5.715420246124268
276,5.69022798538208
277,5.6655964851379395
278,5.640305995941162
279,5.615598678588867
280,5.590860843658447
281,5.565823554992676
282,5.541869163513184
283,5.517381191253662
284,5.492595672607422
285,5.4687957763671875
286,5.444780349731445
287,5.420803546905518
288,5.395963668823242
289,5.372824192047119
290,5.348465442657471
291,5.324929714202881
292,5.301413536071777
293,5.2777180671691895
294,5.254502773284912
295,5.231444835662842
296,5.207560062408447
297,5.184521675109863
298,5.161965370178223
299,5.138896942138672
300,5.115797519683838
301,5.093812942504883
302,5.070268154144287
303,5.047792434692383
304,5.025416374206543
305,5.002782821655273
306,4.980587005615234
307,4.958001613616943
308,4.936152458190918
309,4.91425085067749
310,4.891039848327637
311,4.869754791259766
312,4.8472771644592285
313,4.825250625610352
314,4.803094863891602
315,4.781902313232422
316,4.75961446762085
317,4.738113880157471
318,4.71653413772583
319,4.6948981285095215
320,4.673950672149658
321,4.65256929397583
322,4.631139278411865
323,4.610330104827881
324,4.58927583694458
325,4.568727016448975
326,4.547454833984375
327,4.526590824127197
328,4.506110668182373
329,4.485060214996338
330,4.464785575866699
331,4.444385528564453
332,4.424079895019531
333,4.403483867645264
334,4.383179664611816
335,4.362576961517334
336,4.342530250549316
337,4.32258939743042
338,4.302145957946777
339,4.282144069671631
340,4.262498378753662
341,4.242732048034668
342,4.22307014465332
343,4.203177452087402
344,4.182804584503174
345,4.163542747497559
346,4.144014358520508
347,4.124195098876953
348,4.104615211486816
349,4.085546970367432
350,4.065954685211182
351,4.046764850616455
352,4.027615547180176
353,4.008253574371338
354,3.989457130432129
355,3.970954179763794
356,3.9515607357025146
357,3.9328556060791016
358,3.9142239093780518
359,3.8954861164093018
360,3.8770952224731445
361,3.858100414276123
362,3.8395683765411377
363,3.8213469982147217
364,3.802670955657959
365,3.784736156463623
366,3.766394853591919
367,3.748314380645752
368,3.7306745052337646
369,3.7122676372528076
370,3.6948494911193848
371,3.6765105724334717
372,3.6583497524261475
373,3.640411138534546
374,3.6232333183288574
375,3.6050169467926025
376,3.5875961780548096
377,3.5697994232177734
378,3.551604747772217
379,3.534440040588379
380,3.516951322555542
381,3.4992635250091553
382,3.481947898864746
383,3.464113712310791
384,3.446521520614624
385,3.4293594360351562
386,3.4123117923736572
387,3.3951468467712402
388,3.377930164337158
389,3.3606150150299072
390,3.3434581756591797
391,3.3264098167419434
392,3.3094725608825684
393,3.293114423751831
394,3.2761871814727783
395,3.259622812271118
396,3.2426276206970215
397,3.226318120956421
398,3.2097856998443604
399,3.1935524940490723
400,3.1770567893981934
401,3.160943031311035
402,3.1443235874176025
403,3.1289429664611816
404,3.112121105194092
405,3.0963222980499268
406,3.080115795135498
407,3.063973903656006
408,3.048614025115967
409,3.0324246883392334
410,3.016432762145996
411,3.000511646270752
412,2.9851551055908203
413,2.9694838523864746
414,2.9541268348693848
415,2.9382095336914062
416,2.923123359680176
417,2.907438278198242
418,2.8926351070404053
419,2.8772172927856445
420,2.8621020317077637
421,2.847085952758789
422,2.832167625427246
423,2.8172287940979004
424,2.8022050857543945
425,2.7877089977264404
426,2.7726547718048096
427,2.758478879928589
428,2.743927001953125
429,2.729130268096924
430,2.7147133350372314
431,2.700645685195923
432,2.6857211589813232
433,2.6715714931488037
434,2.65744686126709
435,2.643322706222534
436,2.629521369934082
437,2.614748477935791
438,2.6008689403533936
439,2.587230682373047
440,2.5730881690979004
441,2.559004306793213
442,2.5452966690063477
443,2.531273603439331
444,2.517444372177124
445,2.5032236576080322
446,2.48956298828125
447,2.4751741886138916
448,2.4611544609069824
449,2.44690203666687
450,2.4324276447296143
451,2.418027877807617
452,2.4036107063293457
453,2.3896002769470215
454,2.3758132457733154
455,2.3609166145324707
456,2.3468074798583984
457,2.332396984100342
458,2.317009210586548
459,2.3020830154418945
460,2.2870256900787354
461,2.271831512451172
462,2.256340980529785
463,2.2406861782073975
464,2.2251992225646973
465,2.2100327014923096
466,2.194149971008301
467,2.1785597801208496
468,2.162991523742676
469,2.1470746994018555
470,2.1310737133026123
471,2.1155364513397217
472,2.0993149280548096
473,2.0838377475738525
474,2.068056106567383
475,2.0519485473632812
476,2.0360944271087646
477,2.020380735397339
478,2.0045242309570312
479,1.9883962869644165
480,1.972687005996704
481,1.9566782712936401
482,1.9413319826126099
483,1.9254070520401
484,1.9099622964859009
485,1.894164800643921
486,1.8786855936050415
487,1.8627827167510986
488,1.8473749160766602
489,1.8314402103424072
490,1.8165229558944702
491,1.8011666536331177
492,1.7859630584716797
493,1.7704076766967773
494,1.755091667175293
495,1.7400953769683838
496,1.724908709526062
497,1.7101774215698242
498,1.695502758026123
499,1.6807971000671387
500,1.6660236120224
501,1.6517739295959473
502,1.6373459100723267
503,1.623245120048523
504,1.6088402271270752
505,1.595138669013977
506,1.5811256170272827
507,1.5675075054168701
508,1.5538257360458374
509,1.5405887365341187
510,1.5271016359329224
511,1.5139367580413818
512,1.5007848739624023
513,1.4874602556228638
514,1.474746584892273
515,1.4619026184082031
516,1.4494882822036743
517,1.437267780303955
518,1.4249460697174072
519,1.4124424457550049
520,1.4005218744277954
521,1.3887317180633545
522,1.3767083883285522
523,1.364964246749878
524,1.353190302848816
525,1.3421337604522705
526,1.330572485923767
527,1.3192001581192017
528,1.3083528280258179
529,1.2975928783416748
530,1.2865252494812012
531,1.2760308980941772
532,1.2659673690795898
533,1.2553247213363647
534,1.2450635433197021
535,1.234983205795288
536,1.225177526473999
537,1.2153433561325073
538,1.2053724527359009
539,1.1959558725357056
540,1.18628990650177
541,1.1767191886901855
542,1.1676887273788452
543,1.158637285232544
544,1.1495908498764038
545,1.1406306028366089
546,1.1319122314453125
547,1.1232413053512573
548,1.1144095659255981
549,1.1065309047698975
550,1.0980682373046875
551,1.089908480644226
552,1.0818313360214233
553,1.0740256309509277
554,1.0661133527755737
555,1.0585870742797852
556,1.0509028434753418
557,1.0432491302490234
558,1.0361003875732422
559,1.0287295579910278
560,1.0216588973999023
561,1.014488935470581
562,1.007592797279358
563,1.0006872415542603
564,0.9940966367721558
565,0.9876620173454285
566,0.9812142848968506
567,0.9750461578369141
568,0.9690563678741455
569,0.9628562927246094
570,0.9570335149765015
571,0.9510549306869507
572,0.9454118609428406
573,0.9400429725646973
574,0.9343193769454956
575,0.9290414452552795
576,0.923793375492096
577,0.9187670946121216
578,0.9136932492256165
579,0.9085748195648193
580,0.9038133025169373
581,0.8990262150764465
582,0.8942736387252808
583,0.8898548483848572
584,0.8850533962249756
585,0.8807985186576843
586,0.8764057755470276
587,0.8720384836196899
588,0.867753803730011
589,0.8635439872741699
590,0.8594891428947449
591,0.85565584897995
592,0.8515418171882629
593,0.8475557565689087
594,0.8437528610229492
595,0.8400604724884033
596,0.8363500237464905
597,0.8327203392982483
598,0.8289936780929565
599,0.825505256652832
600,0.8220189213752747
601,0.81849205493927
602,0.8150743246078491
603,0.8118264079093933
604,0.8085392713546753
605,0.8054316639900208
606,0.8020346164703369
607,0.7989259958267212
608,0.7960479855537415
609,0.7928534746170044
610,0.7897090911865234
611,0.7869897484779358
612,0.7836496829986572
613,0.7807384729385376
614,0.7778890132904053
615,0.7750109434127808
616,0.772504985332489
617,0.7697099447250366
618,0.7670383453369141
619,0.7642483115196228
620,0.7618076205253601
621,0.7590048313140869
622,0.7564384937286377
623,0.7540178894996643
624,0.7512660026550293
625,0.7490096688270569
626,0.7464832663536072
627,0.7439969182014465
628,0.741730809211731
629,0.7393298745155334
630,0.7370835542678833
631,0.7348204255104065
632,0.7326162457466125
633,0.7304562330245972
634,0.7282411456108093
635,0.7259440422058105
636,0.7236682772636414
637,0.7217172980308533
638,0.7195497751235962
639,0.7175613045692444
640,0.715589702129364
641,0.7134647965431213
642,0.7113508582115173
643,0.7095735669136047
644,0.7075749635696411
645,0.7053869366645813
646,0.703442394733429
647,0.7013736963272095
648,0.6996429562568665
649,0.6977229118347168
650,0.6958307027816772
651,0.6939516663551331
652,0.6921716928482056
653,0.6903331279754639
654,0.688517689704895
655,0.6866691708564758
656,0.6848134994506836
657,0.6830354928970337
658,0.6814454197883606
659,0.6797639727592468
660,0.6780385971069336
661,0.6764001250267029
662,0.67486172914505
663,0.6730606555938721
664,0.6714134216308594
665,0.6697637438774109
666,0.6682405471801758
667,0.666717529296875
668,0.6648243069648743
669,0.6633213758468628
670,0.6618764400482178
671,0.6601818799972534
672,0.6586018204689026
673,0.6571754217147827
674,0.6557705998420715
675,0.6542918086051941
676,0.6527962684631348
677,0.6514534950256348
678,0.6499461531639099
679,0.6483404040336609
680,0.6470685601234436
681,0.6455634832382202
682,0.6441746950149536
683,0.6428869962692261
684,0.641542911529541
685,0.640058159828186
686,0.638802170753479
687,0.6373215913772583
688,0.636082112789154
689,0.634644627571106
690,0.633328378200531
691,0.6319865584373474
692,0.6305642127990723
693,0.6295506954193115
694,0.6282138228416443
695,0.6269711256027222
696,0.625629723072052
697,0.6243451237678528
698,0.6231411695480347
699,0.6219493746757507
700,0.620648980140686
701,0.6193501949310303
702,0.6182448267936707
703,0.6170380711555481
704,0.6159302592277527
705,0.6147688031196594
706,0.6135106086730957
707,0.6123951077461243
708,0.6111251711845398
709,0.6101090312004089
710,0.6089634299278259
711,0.6077111959457397
712,0.6065993905067444
713,0.6054004430770874
714,0.6041955351829529
715,0.602961540222168
716,0.6018537282943726
717,0.6007673740386963
718,0.5996013879776001
719,0.5985573530197144
720,0.5972630381584167
721,0.5963736772537231
722,0.5951469540596008
723,0.594071626663208
724,0.5930569767951965
725,0.5920144319534302
726,0.590986430644989
727,0.589691162109375
728,0.588704526424408
729,0.5876070261001587
730,0.586605966091156
731,0.5856983661651611
732,0.5846763253211975
733,0.5835644602775574
734,0.5826190710067749
735,0.5815090537071228
736,0.5805239677429199
737,0.5794512033462524
738,0.5784791707992554
739,0.5774970650672913
740,0.576522946357727
741,0.5755499601364136
742,0.5747165083885193
743,0.5737293362617493
744,0.57272869348526
745,0.5717204809188843
746,0.5706688761711121
747,0.5699291825294495
748,0.5689248442649841
749,0.5679910182952881
750,0.5669076442718506
751,0.5659955739974976
752,0.5650053024291992
753,0.5640951991081238
754,0.5630995631217957
755,0.5621588826179504
756,0.5612795352935791
757,0.5603906512260437
758,0.5592754483222961
759,0.5584732294082642
760,0.5573906898498535
761,0.5564408898353577
762,0.5554269552230835
763,0.5546385049819946
764,0.553583025932312
765,0.552635669708252
766,0.5516659021377563
767,0.5507728457450867
768,0.5498920679092407
769,0.5488575100898743
770,0.5478573441505432
771,0.5470094084739685
772,0.5460401773452759
773,0.5450948476791382
774,0.5441564917564392
775,0.5432082414627075
776,0.5423245429992676
777,0.5413195490837097
778,0.5404506921768188
779,0.5395656824111938
780,0.5386136770248413
781,0.5376502275466919
782,0.5368373394012451
783,0.5359321236610413
784,0.5349195599555969
785,0.5339838862419128
786,0.5331991910934448
787,0.5324351191520691
788,0.531684935092926
789,0.5306759476661682
790,0.529776930809021
791,0.5288890600204468
792,0.5281842350959778
793,0.5273889303207397
794,0.5265570282936096
795,0.5256041288375854
796,0.5247700810432434
797,0.5239534378051758
798,0.5232915282249451
799,0.5224984884262085
800,0.5214744210243225
801,0.5207662582397461
802,0.5199610590934753
803,0.5191390514373779
804,0.5183855891227722
805,0.5174733996391296
806,0.5165885090827942
807,0.5157854557037354
808,0.5149016976356506
809,0.5141090154647827
810,0.5132168531417847
811,0.5124499201774597
812,0.5118703842163086
813,0.5110579133033752
814,0.5102150440216064
815,0.5094239115715027
816,0.5085633397102356
817,0.5076626539230347
818,0.5068801045417786
819,0.5059670805931091
820,0.5051125884056091
821,0.5043493509292603
822,0.5033856630325317
823,0.5026271939277649
824,0.5016639232635498
825,0.5009337067604065
826,0.5002300143241882
827,0.49927765130996704
828,0.49839556217193604
829,0.4974920451641083
830,0.49662303924560547
831,0.49580127000808716
832,0.49500882625579834
833,0.4941284656524658
834,0.4933073818683624
835,0.49248963594436646
836,0.49157604575157166
837,0.4906778335571289
838,0.48996663093566895
839,0.4891504645347595
840,0.48827868700027466
841,0.4874207675457001
842,0.4866583049297333
843,0.4857458174228668
844,0.48493093252182007
845,0.4840277135372162
846,0.48321253061294556
847,0.48237720131874084
848,0.4816416800022125
849,0.4808122515678406
850,0.4799932539463043
851,0.4791915714740753
852,0.4784175455570221
853,0.4775997996330261
854,0.4767104983329773
855,0.4760367274284363
856,0.4753529131412506
857,0.4745330512523651
858,0.47381240129470825
859,0.47293227910995483
860,0.47217196226119995
861,0.4712637960910797
862,0.47060444951057434
863,0.4699910283088684
864,0.4691224992275238
865,0.4684247672557831
866,0.46757203340530396
867,0.46696019172668457
868,0.46614882349967957
869,0.46560654044151306
870,0.46478956937789917
871,0.4641203284263611
872,0.4634333848953247
873,0.46255233883857727
874,0.4619011878967285
875,0.4610898196697235
876,0.460455983877182
877,0.4598230719566345
878,0.45907843112945557
879,0.45835375785827637
880,0.45767056941986084
881,0.456984281539917
882,0.4563451409339905
883,0.45560160279273987
884,0.4548851549625397
885,0.45418816804885864
886,0.4534159302711487
887,0.45259910821914673
888,0.45184770226478577
889,0.4512767791748047
890,0.45054420828819275
891,0.44974973797798157
892,0.44902265071868896
893,0.44840243458747864
894,0.44753339886665344
895,0.4468774199485779
896,0.4462166428565979
897,0.4454119801521301
898,0.4447193443775177
899,0.44385650753974915
900,0.44318917393684387
901,0.4424917995929718
902,0.4418380856513977
903,0.44108936190605164
904,0.44030630588531494
905,0.4396894574165344
906,0.43898943066596985
907,0.43831008672714233
908,0.4376745820045471
909,0.43691232800483704
910,0.4362802505493164
911,0.43562793731689453
912,0.43483299016952515
913,0.43426331877708435
914,0.433672159910202
915,0.4330417215824127
916,0.43247100710868835
917,0.4317399859428406
918,0.4311816394329071
919,0.43045222759246826
920,0.4298868477344513
921,0.4293319582939148
922,0.4286811351776123
923,0.42802366614341736
924,0.4274139106273651
925,0.4267650544643402
926,0.42625921964645386
927,0.42569002509117126
928,0.42501595616340637
929,0.4245442748069763
930,0.42393630743026733
931,0.42337214946746826
932,0.42281287908554077
933,0.42209598422050476
934,0.42150408029556274
935,0.4209788739681244
936,0.42022955417633057
937,0.4197136163711548
938,0.41899099946022034
939,0.41849955916404724
940,0.41785529255867004
941,0.4171351492404938
942,0.4165458083152771
943,0.4158226549625397
944,0.41527965664863586
945,0.4145611524581909
946,0.4139034152030945
947,0.41340529918670654
948,0.4128321707248688
949,0.4123578667640686
950,0.4117755889892578
951,0.4112623631954193
952,0.41062358021736145
953,0.4101232886314392
954,0.40953555703163147
955,0.4090430438518524
956,0.40857163071632385
957,0.4079398214817047
958,0.40739357471466064
959,0.4069523215293884
960,0.4063853323459625
961,0.4058839678764343
962,0.40533778071403503
963,0.4048788249492645
964,0.40441587567329407
965,0.4037141799926758
966,0.4033985137939453
967,0.4028601050376892
968,0.4023861587047577
969,0.4018666446208954
970,0.40142783522605896
971,0.40083712339401245
972,0.4004022181034088
973,0.3999592065811157
974,0.3994087874889374
975,0.39888685941696167
976,0.3983759582042694
977,0.39793312549591064
978,0.39741697907447815
979,0.3969857692718506
980,0.39660751819610596
981,0.3960084915161133
982,0.39554882049560547
983,0.3950684666633606
984,0.39457571506500244
985,0.39409443736076355
986,0.39355501532554626
987,0.3931353688240051
988,0.39268895983695984
989,0.39227059483528137
990,0.3916226923465729
991,0.3912745714187622
992,0.390749990940094
993,0.3903157413005829
994,0.3898933529853821
995,0.3893048167228699
996,0.38887831568717957
997,0.3884345293045044
998,0.3879190981388092
999,0.3875572383403778
1000,0.3870251476764679
1001,0.3865661919116974
1002,0.38615500926971436
1003,0.3856864273548126
1004,0.3851678967475891
1005,0.3846508264541626
1006,0.38421720266342163
1007,0.38383856415748596
1008,0.3832976222038269
1009,0.3827722370624542
1010,0.3823429048061371
1011,0.3820265233516693
1012,0.381534606218338
1013,0.3811821937561035
1014,0.38066208362579346
1015,0.38025057315826416
1016,0.3798515796661377
1017,0.37938371300697327
1018,0.3789595663547516
1019,0.3785201907157898
1020,0.3780633509159088
1021,0.37769708037376404
1022,0.3772805631160736
1023,0.3768165409564972
1024,0.37647193670272827
1025,0.3759949207305908
1026,0.3755578398704529
1027,0.37507763504981995
1028,0.37470564246177673
1029,0.3742712438106537
1030,0.37379714846611023
1031,0.3732735216617584
1032,0.3729439079761505
1033,0.3724472224712372
1034,0.37209293246269226
1035,0.37153956294059753
1036,0.3712272346019745
1037,0.37086448073387146
1038,0.37038174271583557
1039,0.36997973918914795
1040,0.3695955276489258
1041,0.3692040741443634
1042,0.36873114109039307
1043,0.3684365749359131
1044,0.36794230341911316
1045,0.36756953597068787
1046,0.3671998381614685
1047,0.366808146238327
1048,0.36642760038375854
1049,0.36592480540275574
1050,0.36554577946662903
1051,0.36517858505249023
1052,0.36467358469963074
1053,0.3643127679824829
1054,0.36385950446128845
1055,0.3633900582790375
1056,0.36302340030670166
1057,0.36267492175102234
1058,0.36215701699256897
1059,0.3618455231189728
1060,0.3614623248577118
1061,0.3611007332801819
1062,0.3605414032936096
1063,0.36021357774734497
1064,0.3598334491252899
1065,0.3594118654727936
1066,0.35906004905700684
1067,0.3586163818836212
1068,0.35817182064056396
1069,0.35775357484817505
1070,0.3574449419975281
1071,0.35711750388145447
1072,0.3566800653934479
1073,0.356338232755661
1074,0.3559544086456299
1075,0.35564184188842773
1076,0.35533377528190613
1077,0.35489219427108765
1078,0.35457444190979004
1079,0.3541794419288635
1080,0.3537723422050476
1081,0.3534271717071533
1082,0.3530307710170746
1083,0.35273388028144836
1084,0.3523312509059906
1085,0.35199904441833496
1086,0.3517052233219147
1087,0.3513583242893219
1088,0.351047158241272
1089,0.3506212830543518
1090,0.3501758575439453
1091,0.3498792350292206
1092,0.34943753480911255
1093,0.3489818572998047
1094,0.3487662971019745
1095,0.34846746921539307
1096,0.3480871915817261
1097,0.3476864695549011
1098,0.34732452034950256
1099,0.34698471426963806
1100,0.3466087579727173
1101,0.34617042541503906
1102,0.3459930419921875
1103,0.3455670475959778
1104,0.3451019823551178
1105,0.34482210874557495
1106,0.3443320095539093
1107,0.34389689564704895
1108,0.3434984087944031
1109,0.3431941866874695
1110,0.34277698397636414
1111,0.3424891233444214
1112,0.34200236201286316
1113,0.3417360484600067
1114,0.34135639667510986
1115,0.3410283625125885
1116,0.3406009078025818
1117,0.3401896059513092
1118,0.3400126099586487
1119,0.3395032584667206
1120,0.33921876549720764
1121,0.33877894282341003
1122,0.33847153186798096
1123,0.3381192088127136
1124,0.33771952986717224
1125,0.3372889757156372
1126,0.3369268476963043
1127,0.3365764915943146
1128,0.3360883891582489
1129,0.33564841747283936
1130,0.3352513909339905
1131,0.33494648337364197
1132,0.3346492052078247
1133,0.33429375290870667
1134,0.33394575119018555
1135,0.3335932195186615
1136,0.3332307040691376
1137,0.3329252004623413
1138,0.33255037665367126
1139,0.33214545249938965
1140,0.3317551910877228
1141,0.331362783908844
1142,0.3309791386127472
1143,0.330671101808548
1144,0.33028873801231384
1145,0.3298894166946411
1146,0.3294943571090698
1147,0.32917335629463196
1148,0.32890281081199646
1149,0.3285006284713745
1150,0.32818248867988586
1151,0.3279130756855011
1152,0.32753676176071167
1153,0.32715100049972534
1154,0.3268088102340698
1155,0.32645443081855774
1156,0.3260311484336853
1157,0.3256838619709015
1158,0.3253532648086548
1159,0.32509613037109375
1160,0.3246113061904907
1161,0.3243996500968933
1162,0.3240278959274292
1163,0.3237634003162384
1164,0.3233919143676758
1165,0.3231617510318756
1166,0.3227386176586151
1167,0.3223535716533661
1168,0.3221046030521393
1169,0.3217296004295349
1170,0.32131749391555786
1171,0.32098039984703064
1172,0.32065147161483765
1173,0.32038289308547974
1174,0.3200352191925049
1175,0.31975260376930237
1176,0.31945934891700745
1177,0.3192059099674225
1178,0.3188830018043518
1179,0.3186526298522949
1180,0.3182181715965271
1181,0.3178972601890564
1182,0.3176891803741455
1183,0.3172871470451355
1184,0.3169238269329071
1185,0.3166744112968445
1186,0.3163301646709442
1187,0.3161559998989105
1188,0.31570038199424744
1189,0.3154304623603821
1190,0.31520235538482666
1191,0.3148433566093445
1192,0.31457623839378357
1193,0.3141627907752991
1194,0.3138147294521332
1195,0.3135879337787628
1196,0.31328681111335754
1197,0.3129614293575287
1198,0.31264469027519226
1199,0.3123825192451477
1200,0.3120884895324707
1201,0.3116760551929474
1202,0.3115018606185913
1203,0.31118136644363403
1204,0.3109765946865082
1205,0.3106113076210022
1206,0.31029772758483887
1207,0.3100249171257019
1208,0.30976608395576477
1209,0.3095058500766754
1210,0.3091815412044525
1211,0.3088008761405945
1212,0.30852416157722473
1213,0.3081868886947632
1214,0.30784130096435547
1215,0.30760976672172546
1216,0.30738675594329834
1217,0.30697065591812134
1218,0.3067120313644409
1219,0.30636417865753174
1220,0.30606579780578613
1221,0.30587929487228394
1222,0.30548417568206787
1223,0.3052094876766205
1224,0.3049382269382477
1225,0.30463385581970215
1226,0.30431920289993286
1227,0.30393460392951965
1228,0.30345994234085083
1229,0.3032033443450928
1230,0.3029533624649048
1231,0.3026217520236969
1232,0.30246609449386597
1233,0.3020673990249634
1234,0.3018570840358734
1235,0.3016038239002228
1236,0.301200270652771
1237,0.30099400877952576
1238,0.3006485104560852
1239,0.300357460975647
1240,0.29999807476997375
1241,0.2997450530529022
1242,0.2994585335254669
1243,0.2991912364959717
1244,0.2988613545894623
1245,0.29862985014915466
1246,0.2982396185398102
1247,0.2981533706188202
1248,0.29778853058815
1249,0.29750487208366394
1250,0.29726308584213257
1251,0.29693150520324707
1252,0.2967398166656494
1253,0.296451210975647
1254,0.2961568236351013
1255,0.29588449001312256
1256,0.295614629983902
1257,0.2952570915222168
1258,0.295126348733902
1259,0.2948143184185028
1260,0.2945145070552826
1261,0.29427430033683777
1262,0.2941237986087799
1263,0.29379600286483765
1264,0.2935452163219452
1265,0.29325640201568604
1266,0.2930716574192047
1267,0.2926988899707794
1268,0.2925126850605011
1269,0.2921757102012634
1270,0.291934609413147
1271,0.291662335395813
1272,0.2914730906486511
1273,0.291203111410141
1274,0.2909129559993744
1275,0.2906332314014435
1276,0.290326863527298
1277,0.29012569785118103
1278,0.28983625769615173
1279,0.28962811827659607
1280,0.2893284261226654
1281,0.28911206126213074
1282,0.2888675034046173
1283,0.28859513998031616
1284,0.2883163094520569
1285,0.2881222069263458
1286,0.28781771659851074
